subhalo_id,grnr,halo_r200_kpc,mass_gas_1e10msun_h,mass_stars_1e10msun_h,pos_x_ckpc_h,pos_y_ckpc_h,pos_z_ckpc_h,halfmassrad_gas_ckpc_h,bcg_pos_x,bcg_pos_y,bcg_pos_z,cutout_url,sfr
1628,0,2198.3,0.183173,0.03557,174698.0,259656.0,454515.0,6.721,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1628/cutout.hdf5,0.0433
1682,0,2198.3,0.059592,0.002142,176587.0,262885.0,453080.0,3.201,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1682/cutout.hdf5,0.005
1683,0,2198.3,0.002218,0.278667,172498.0,258281.0,454115.0,2.051,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1683/cutout.hdf5,0.0
1688,0,2198.3,0.05701,0.013493,172020.0,266525.0,449422.0,6.151,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1688/cutout.hdf5,0.0
1766,0,2198.3,0.029937,0.000835,174469.0,258228.0,454564.0,5.779,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1766/cutout.hdf5,0.0
1842,0,2198.3,0.014866,0.003358,175533.0,267919.0,449415.0,20.512,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1842/cutout.hdf5,0.0
1849,0,2198.3,0.10856,0.047085,175414.0,260088.0,456120.0,3.829,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1849/cutout.hdf5,0.0523
1976,0,2198.3,0.015368,0.001103,174350.0,258656.0,454655.0,1.54,175292.0,265235.0,451367.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/1976/cutout.hdf5,0.0
23207,1,573.7,40.1717,23.054,174559.0,262523.0,459577.0,166.355,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23207/cutout.hdf5,0.0
23208,1,573.7,8.89221,14.6355,175723.0,262811.0,459346.0,214.104,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23208/cutout.hdf5,0.0
23209,1,573.7,0.057788,13.4346,174719.0,263047.0,460462.0,32.964,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23209/cutout.hdf5,0.0
23210,1,573.7,0.126153,10.6082,174603.0,263117.0,461038.0,162.036,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23210/cutout.hdf5,0.0
23212,1,573.7,3.65604,4.60834,174159.0,263392.0,461457.0,23.943,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23212/cutout.hdf5,1.1477
23213,1,573.7,1.45798,6.2323,174372.0,263640.0,460528.0,34.781,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23213/cutout.hdf5,0.9127
23214,1,573.7,0.843509,4.43484,174001.0,262976.0,461187.0,56.862,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23214/cutout.hdf5,0.1006
23218,1,573.7,0.471881,2.00864,173159.0,263377.0,460608.0,33.387,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23218/cutout.hdf5,0.0
23219,1,573.7,0.630346,1.99301,174549.0,263867.0,460364.0,50.345,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23219/cutout.hdf5,0.0184
23221,1,573.7,1.26914,1.32947,173882.0,262494.0,459448.0,13.021,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23221/cutout.hdf5,0.6204
23222,1,573.7,0.735912,1.33415,175071.0,263432.0,460845.0,7.893,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23222/cutout.hdf5,0.7533
23223,1,573.7,0.261445,1.68196,174561.0,263494.0,461157.0,3.99,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23223/cutout.hdf5,0.4267
23226,1,573.7,0.806755,0.479936,174982.0,263066.0,460858.0,8.649,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23226/cutout.hdf5,0.6097
23227,1,573.7,0.144937,0.53401,174675.0,262144.0,459618.0,3.878,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23227/cutout.hdf5,0.228
23229,1,573.7,0.141919,0.524672,174628.0,262211.0,459908.0,6.233,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23229/cutout.hdf5,0.0824
23234,1,573.7,0.031147,0.452189,174115.0,263596.0,461938.0,3.266,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23234/cutout.hdf5,0.0043
23235,1,573.7,0.476168,0.860533,174023.0,263168.0,461067.0,4.608,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23235/cutout.hdf5,1.201
23236,1,573.7,0.11596,0.774264,174324.0,263583.0,460416.0,8.986,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23236/cutout.hdf5,0.0674
23242,1,573.7,0.672772,0.673017,174032.0,263006.0,461114.0,4.604,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23242/cutout.hdf5,2.4831
23243,1,573.7,0.032072,0.083703,174705.0,262098.0,458913.0,6.171,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23243/cutout.hdf5,0.0
23244,1,573.7,0.000887,0.188082,173772.0,262909.0,460781.0,0.0,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23244/cutout.hdf5,0.0
23245,1,573.7,0.496397,0.132849,174390.0,263363.0,460460.0,5.638,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23245/cutout.hdf5,0.7453
23246,1,573.7,1.04757,0.338727,175084.0,262536.0,460978.0,15.306,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23246/cutout.hdf5,0.2448
23247,1,573.7,0.723865,0.276229,174585.0,263928.0,460452.0,7.799,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23247/cutout.hdf5,0.4013
23250,1,573.7,0.054311,0.127936,174250.0,263495.0,460297.0,3.731,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23250/cutout.hdf5,0.033
23252,1,573.7,0.08718,0.406771,174772.0,263230.0,460538.0,6.681,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23252/cutout.hdf5,0.0046
23255,1,573.7,0.03203,0.037493,174708.0,263352.0,461276.0,6.096,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23255/cutout.hdf5,0.0
23256,1,573.7,0.175672,0.077619,174621.0,263213.0,461133.0,3.781,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23256/cutout.hdf5,0.2739
23260,1,573.7,0.00897,0.056045,173810.0,262442.0,459217.0,30.819,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23260/cutout.hdf5,0.0
23262,1,573.7,0.817982,2.02345,174216.0,263780.0,460435.0,3.189,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23262/cutout.hdf5,4.8361
23265,1,573.7,0.280417,0.171353,174756.0,263415.0,461152.0,10.277,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23265/cutout.hdf5,0.1155
23287,1,573.7,0.001384,0.061405,174799.0,263792.0,461022.0,0.0,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23287/cutout.hdf5,0.0
23291,1,573.7,0.012531,0.039076,174416.0,263448.0,460997.0,15.936,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23291/cutout.hdf5,0.0
23313,1,573.7,0.105312,0.185191,174174.0,263388.0,461447.0,0.676,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23313/cutout.hdf5,1.6318
23317,1,573.7,0.001094,0.004061,173986.0,263109.0,461278.0,0.0,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23317/cutout.hdf5,0.0
23443,1,573.7,0.00258,0.004708,174026.0,263008.0,461145.0,5.497,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23443/cutout.hdf5,0.0
23566,1,573.7,0.002331,0.003211,173981.0,263106.0,461299.0,4.919,174061.0,263492.0,460510.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/23566/cutout.hdf5,0.0
24688,2,848.0,24.0348,5.19747,178677.0,270864.0,447921.0,186.282,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24688/cutout.hdf5,0.0
24689,2,848.0,0.077424,25.6238,179772.0,270360.0,448891.0,6.62,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24689/cutout.hdf5,0.0852
24690,2,848.0,0.131426,5.33864,179259.0,271540.0,448988.0,33.316,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24690/cutout.hdf5,0.0
24691,2,848.0,0.032726,5.19437,179292.0,271082.0,448292.0,16.329,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24691/cutout.hdf5,0.0
24692,2,848.0,1.59567,6.28391,180327.0,271364.0,448121.0,63.005,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24692/cutout.hdf5,0.0
24693,2,848.0,1.19244,1.84889,180401.0,271658.0,449133.0,81.923,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24693/cutout.hdf5,0.0
24696,2,848.0,0.556624,2.10697,178910.0,271212.0,448680.0,30.143,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24696/cutout.hdf5,0.0
24697,2,848.0,3.41594,1.17874,179738.0,269714.0,449866.0,27.018,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24697/cutout.hdf5,0.9053
24698,2,848.0,3.87138,1.22255,180466.0,271457.0,449214.0,16.041,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24698/cutout.hdf5,4.1625
24703,2,848.0,2.50964,0.457903,180203.0,270714.0,448761.0,15.591,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24703/cutout.hdf5,0.7604
24705,2,848.0,1.84824,0.575281,180442.0,271691.0,448928.0,19.303,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24705/cutout.hdf5,2.32
24707,2,848.0,0.109505,0.716638,179178.0,271257.0,448514.0,9.403,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24707/cutout.hdf5,0.0108
24709,2,848.0,0.580044,0.646172,180190.0,270448.0,448784.0,8.752,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24709/cutout.hdf5,0.5522
24716,2,848.0,0.611148,0.28303,180365.0,270761.0,448122.0,11.462,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24716/cutout.hdf5,0.2252
24719,2,848.0,0.375171,0.755859,178788.0,270815.0,447929.0,5.42,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24719/cutout.hdf5,0.5305
24721,2,848.0,0.787261,0.366801,180388.0,271518.0,449272.0,12.595,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24721/cutout.hdf5,0.5662
24723,2,848.0,0.335366,0.658517,179828.0,270242.0,448762.0,3.775,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24723/cutout.hdf5,0.5499
24726,2,848.0,0.386113,0.332441,179064.0,271115.0,447798.0,6.869,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24726/cutout.hdf5,0.6398
24727,2,848.0,0.391807,0.23589,178480.0,270949.0,448014.0,7.776,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24727/cutout.hdf5,0.1752
24732,2,848.0,0.001059,0.054793,179386.0,269828.0,448001.0,0.0,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24732/cutout.hdf5,0.0
24734,2,848.0,0.021903,0.082427,179943.0,271369.0,447823.0,3.783,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24734/cutout.hdf5,0.0
24753,2,848.0,0.386827,0.054915,180425.0,271723.0,448987.0,10.74,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24753/cutout.hdf5,0.1228
24761,2,848.0,0.254863,0.070998,180406.0,271681.0,448978.0,7.94,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24761/cutout.hdf5,0.148
24786,2,848.0,0.049923,0.004432,179870.0,269144.0,449039.0,3.427,179739.0,270246.0,448870.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/24786/cutout.hdf5,0.0047
25758,3,604.2,155.104,29.4861,170753.0,252114.0,458475.0,217.218,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25758/cutout.hdf5,1.3355
25759,3,604.2,5.67926,2.68535,171076.0,253435.0,457849.0,82.081,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25759/cutout.hdf5,0.0
25760,3,604.2,2.73851,4.89862,171378.0,252095.0,457549.0,40.291,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25760/cutout.hdf5,0.025
25761,3,604.2,8.663,2.23504,170959.0,253708.0,458403.0,37.943,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25761/cutout.hdf5,0.225
25762,3,604.2,1.96892,2.65912,170494.0,253661.0,458403.0,112.98,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25762/cutout.hdf5,0.0
25763,3,604.2,0.093378,4.91801,170513.0,251680.0,458830.0,93.626,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25763/cutout.hdf5,0.0
25764,3,604.2,2.82901,1.88328,170387.0,250996.0,459273.0,32.532,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25764/cutout.hdf5,0.1306
25766,3,604.2,0.028746,3.0422,170435.0,252021.0,458082.0,99.189,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25766/cutout.hdf5,0.0
25769,3,604.2,1.49568,1.98543,170086.0,251517.0,458944.0,16.163,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25769/cutout.hdf5,0.3374
25770,3,604.2,1.69243,0.809723,171130.0,251531.0,458068.0,14.071,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25770/cutout.hdf5,1.9854
25773,3,604.2,0.979324,1.05944,170334.0,251744.0,458996.0,9.01,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25773/cutout.hdf5,1.3622
25775,3,604.2,0.880741,0.883985,171347.0,252261.0,458671.0,92.4,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25775/cutout.hdf5,0.5882
25776,3,604.2,0.32969,1.54835,171072.0,252367.0,458586.0,7.395,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25776/cutout.hdf5,0.364
25777,3,604.2,0.627,0.257289,171073.0,251881.0,457800.0,7.093,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25777/cutout.hdf5,0.6978
25779,3,604.2,0.732032,0.334743,170865.0,251680.0,458067.0,9.14,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25779/cutout.hdf5,0.5342
25781,3,604.2,0.169108,0.94202,170344.0,251716.0,458572.0,4.522,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25781/cutout.hdf5,0.3219
25782,3,604.2,0.518741,0.104279,170177.0,252016.0,458551.0,6.095,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25782/cutout.hdf5,0.4662
25783,3,604.2,0.102953,1.16503,170926.0,251799.0,458451.0,8.591,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25783/cutout.hdf5,0.0163
25784,3,604.2,1.35327,0.123124,170860.0,253290.0,457787.0,14.6,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25784/cutout.hdf5,0.2172
25785,3,604.2,0.251592,0.22397,170836.0,251698.0,457765.0,6.981,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25785/cutout.hdf5,0.3135
25786,3,604.2,0.485927,0.615046,171112.0,253364.0,457753.0,6.497,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25786/cutout.hdf5,1.0119
25787,3,604.2,0.983948,0.537541,170932.0,253342.0,457803.0,12.277,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25787/cutout.hdf5,0.1036
25790,3,604.2,0.093469,0.10651,170206.0,252096.0,458248.0,22.577,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25790/cutout.hdf5,0.0
25793,3,604.2,0.382094,0.545677,170898.0,252444.0,458940.0,9.262,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25793/cutout.hdf5,0.1142
25794,3,604.2,0.188406,0.175107,170226.0,252031.0,458416.0,5.023,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25794/cutout.hdf5,0.1839
25796,3,604.2,0.079619,0.054244,170433.0,252229.0,458617.0,20.742,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25796/cutout.hdf5,0.0
25799,3,604.2,0.221087,0.044923,170735.0,251417.0,458862.0,8.653,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25799/cutout.hdf5,0.058
25801,3,604.2,0.352967,0.165157,171001.0,251558.0,458048.0,7.424,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25801/cutout.hdf5,0.1843
25802,3,604.2,0.04233,0.041733,169892.0,251664.0,458899.0,3.231,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25802/cutout.hdf5,0.0
25803,3,604.2,0.016022,0.096157,170209.0,251813.0,458894.0,9.983,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25803/cutout.hdf5,0.0
25804,3,604.2,0.245992,0.346868,171216.0,252147.0,457449.0,8.1,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25804/cutout.hdf5,0.1447
25810,3,604.2,0.129667,0.058271,171089.0,251961.0,457613.0,5.669,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25810/cutout.hdf5,0.0721
25850,3,604.2,0.026429,0.000698,169986.0,252006.0,457836.0,2.596,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25850/cutout.hdf5,0.0
25852,3,604.2,0.010361,0.001294,170127.0,251802.0,457943.0,6.688,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25852/cutout.hdf5,0.0
25922,3,604.2,0.000718,0.003108,170232.0,251991.0,458503.0,0.0,170166.0,251373.0,458452.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/25922/cutout.hdf5,0.0
26831,4,816.5,0.126638,18.7852,183413.0,247825.0,453415.0,12.643,183540.0,247652.0,453756.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/26831/cutout.hdf5,0.0
26834,4,816.5,0.30653,1.70625,183432.0,247876.0,454324.0,5.419,183540.0,247652.0,453756.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/26834/cutout.hdf5,0.4533
27161,5,677.5,43.8071,13.9169,173838.0,270741.0,446631.0,206.645,174030.0,269382.0,447044.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27161/cutout.hdf5,0.5832
27162,5,677.5,0.060105,10.6299,173851.0,270700.0,446123.0,22.521,174030.0,269382.0,447044.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27162/cutout.hdf5,0.0
27163,5,677.5,0.366282,11.6223,174195.0,269728.0,446790.0,14.511,174030.0,269382.0,447044.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27163/cutout.hdf5,0.0
27166,5,677.5,0.011582,1.5182,173654.0,270534.0,446550.0,9.332,174030.0,269382.0,447044.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27166/cutout.hdf5,0.0
27170,5,677.5,0.588942,0.45912,173460.0,269133.0,446936.0,7.276,174030.0,269382.0,447044.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27170/cutout.hdf5,0.6474
27205,5,677.5,0.221019,0.008457,173857.0,270818.0,446365.0,6.416,174030.0,269382.0,447044.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27205/cutout.hdf5,0.0897
27524,6,592.8,12.8922,11.8158,173841.0,257252.0,455410.0,169.031,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27524/cutout.hdf5,0.0
27525,6,592.8,3.44191,15.1687,173781.0,256343.0,456110.0,50.44,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27525/cutout.hdf5,0.1763
27526,6,592.8,2.24959,4.51644,173062.0,257611.0,455688.0,73.552,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27526/cutout.hdf5,0.0062
27527,6,592.8,3.98851,2.11853,173361.0,257191.0,456561.0,18.272,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27527/cutout.hdf5,3.6162
27528,6,592.8,1.94449,1.71464,173067.0,257387.0,455739.0,11.473,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27528/cutout.hdf5,5.0092
27529,6,592.8,0.574618,1.7162,174490.0,256593.0,455729.0,51.93,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27529/cutout.hdf5,0.0
27530,6,592.8,0.108623,1.35677,173372.0,256972.0,456423.0,32.181,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27530/cutout.hdf5,0.0
27531,6,592.8,0.740216,0.063752,173579.0,257272.0,456032.0,13.634,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27531/cutout.hdf5,0.214
27533,6,592.8,0.13435,0.336524,174525.0,256002.0,456620.0,12.706,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27533/cutout.hdf5,0.0
27536,6,592.8,0.038051,0.028906,174787.0,256922.0,456172.0,5.287,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27536/cutout.hdf5,0.0
27537,6,592.8,0.77005,0.113278,173522.0,257410.0,455999.0,8.975,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27537/cutout.hdf5,0.295
27538,6,592.8,0.244232,0.512599,173960.0,257470.0,455398.0,8.192,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27538/cutout.hdf5,0.2338
27539,6,592.8,0.536706,0.195148,173038.0,257863.0,455336.0,7.899,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27539/cutout.hdf5,0.3071
27540,6,592.8,0.38449,0.837054,173776.0,256351.0,456082.0,2.785,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27540/cutout.hdf5,1.3672
27543,6,592.8,0.356642,0.224798,173646.0,257191.0,455574.0,11.676,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27543/cutout.hdf5,0.2153
27544,6,592.8,0.188,0.338852,173775.0,256200.0,456192.0,5.002,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27544/cutout.hdf5,0.1383
27550,6,592.8,0.003588,0.012179,173615.0,256684.0,456139.0,3.035,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27550/cutout.hdf5,0.0
27553,6,592.8,0.118435,0.008608,173275.0,257464.0,455910.0,7.543,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27553/cutout.hdf5,0.0
27558,6,592.8,0.051828,0.036349,174094.0,256089.0,455983.0,12.078,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27558/cutout.hdf5,0.0
27564,6,592.8,0.015475,0.003498,172941.0,257444.0,455839.0,6.324,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27564/cutout.hdf5,0.0
27575,6,592.8,0.008027,0.005811,172884.0,257460.0,455869.0,3.743,174074.0,256497.0,456186.0,http://www.tng-project.org/api/TNG-Cluster/snapshots/99/subhalos/27575/cutout.hdf5,0.0
